r,g
0.0,0.0
2.298465597976902,0.0
2.3960948994468216,0.02217754513864234
2.4546723015647283,0.08669380516468284
2.4937242009167404,0.16733885332401144
2.513249703682635,0.26411305878092417
2.513249703682635,0.3608872642378369
2.53277520644853,0.4576614696947501
2.53277520644853,0.546371281085019
2.542538404741588,0.6350810924752879
2.552301603034648,0.731855297932201
2.552301603034648,0.8205649247403217
2.571827105800542,0.909274551548442
2.571827105800542,1.0060487570053551
2.571827105800542,1.094758568395624
2.5815903040936012,1.1834681952037451
2.5913526085664365,1.2721778220118658
2.5913526085664365,1.3608876334021351
2.5913526085664365,1.4657262329256917
2.6011158068594957,1.570565017031396
2.6108790051525546,1.78830697930945
2.62064130962539,1.909274736130591
2.6304045079184495,2.006048941587504
2.6304045079184495,2.1108877256932095
2.640167706211508,2.19959735250133
2.640167706211508,2.304436136607035
2.6596932089774032,2.4012103420639477
2.6694564072704616,2.506049033878578
2.6792187117432977,2.602823239335491
2.708507412802251,2.675403893428175
2.757322510447322,2.6189523043420015
2.7768480132132165,2.514113520236296
2.7963735159791114,2.417339314779384
2.8158999125652295,2.304436136607035
2.845188613624183,2.183468379785894
2.8647141163900773,2.070565017031396
2.884239619155972,1.9737908115744838
2.894002817449031,1.8770166061175706
2.9135283202149256,1.764113427945222
2.9428170212738793,1.6673392224883092
2.962343417859996,1.570565017031396
2.99163211891895,1.4657262329256917
3.0209208199779036,1.368952027468778
3.0502095210368574,1.2802424006606574
3.089260526568647,1.1915327738525372
3.1478379286865534,1.1028229624622679
3.2259417273905777,1.030242308369583
3.313807830567439,0.9818552056411267
3.4211994365101943,0.9495972602102549
3.5383542407460076,0.9415326815614624
3.6652722432748814,0.9415326815614624
3.80195255027659,0.9495972602102549
3.9386328572782983,0.9657262329256908
4.065550859807171,0.9737908115744833
4.20223116680888,0.9899197842899192
4.329149169337754,0.9899197842899192
4.446303973573567,0.9979843629387113
4.57322197610244,0.9979843629387113
4.709902283104149,0.9979843629387113
4.856345788398917,0.9979843629387113
5.022314796459578,0.9979843629387113
5.14923279898845,0.9979843629387113
5.2956763042832184,0.9979843629387113
5.4128311085190335,0.9818552056411267
5.529985912754847,0.9818552056411267
5.686192616342673,0.9737908115744833
5.83263612163744,0.9737908115744833
5.969316428639149,0.9818552056411267
6.086471232874964,0.9899197842899192
6.193862838817718,0.9979843629387113
6.311017643053533,1.0141133356541472
6.437935645582405,1.0221779143029393
6.564853648111277,1.0221779143029393
6.691770756819927,1.030242308369583
6.808925561055742,1.0383068870183756
6.91631806081872,1.030242308369583
7.033472865054533,1.030242308369583
7.140864470997291,1.0221779143029393
7.258019275233103,1.0221779143029393
7.365410881175859,1.0141133356541472
7.482565685411673,1.0141133356541472
7.58995818517465,1.0060487570053551
7.7168752938833,1.0060487570053551
7.824267793646279,1.0060487570053551
7.951184902354929,1.0060487570053551
8.068339706590741,1.0060487570053551
8.175732206353722,1.0060487570053551
8.292887010589535,1.0060487570053551
8.419804119298185,1.0141133356541472
8.546722121827058,1.0141133356541472
8.663876926062873,1.0141133356541472
8.80055723306458,1.0141133356541472
