Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_forces
148.45733213424683,0.0005,0.001688275321452238,0.0003198870646483556,0.01959995628905017,0.012473124073197445
296.7173538208008,0.0005,0.0008430100212171965,0.000186876094919171,0.019748760268907064,0.008566128626465797
453.73368072509766,0.0005,0.0006408684032357996,0.00020832265496392212,0.023991935218626168,0.008424390498755707
606.3072829246521,0.0005,0.0006017205783391546,0.00016486061052455625,0.019585392185719683,0.007754464342983233
754.945550441742,0.0005,0.00045271457887611176,9.405054361604925e-05,0.012639027397846803,0.006221253452512125
904.3214230537415,0.0005,0.0004488195330486633,0.00010191087731982407,0.01415034019452287,0.0061585496421903375
1056.886890888214,0.0005,0.00034610573800637214,7.648529893867817e-05,0.011140482423856155,0.005681674431492057
1204.4458136558533,0.0005,0.0003210466249529418,7.45719768933668e-05,0.01170272639626637,0.0053853556065716675
1358.6569712162018,0.0005,0.00031050812796729586,8.023960994182743e-05,0.015367346972692758,0.004842359136686557
1508.434448480606,0.0005,0.00031082517575850945,0.00015366241982383145,0.01758518272533547,0.0075119189083990125
1656.0941326618195,0.0005,0.0003158579393520995,0.00010523271275997104,0.013134082682518056,0.006606185015394456
1806.007904291153,0.0005,0.000297653820508458,7.112109855961534e-05,0.01043460045111715,0.005375743557285103
1971.064349412918,0.0005,0.00024605085136045093,7.685670549199131e-05,0.008896728345891461,0.005601043129650255
2125.858681201935,0.0005,0.00017882639634171938,5.0191655268918113e-05,0.010090357915411005,0.004376936325699919
2277.718585252762,0.0005,0.0003232247013847882,9.861457037095533e-05,0.012872011079845834,0.006281192179769277
2425.2886538505554,0.0005,0.00024213281261199881,8.223150589219586e-05,0.01268350157806708,0.005400109557434916
2571.284943819046,0.0005,0.00017979026995953973,5.27343564513103e-05,0.009224325360752118,0.004596877302301841
2720.302056789398,0.0005,0.00024695968636842736,0.0002749612190991684,0.023244781532208436,0.008892234910176032
2885.505679130554,0.0005,0.00026065997586829324,8.952250062066013e-05,0.013859467613452579,0.005374857350200829
3038.1189596652985,0.0005,0.00024273799829734345,6.668330633874575e-05,0.010614264602983894,0.005243295595877701
3222.327711582184,0.0004,0.0001153312826918409,5.388584432057541e-05,0.010210941443197953,0.004386549539087961
3414.597891330719,0.0004,0.0001224576063182212,5.704188678873834e-05,0.009806904278317234,0.004882845958591335
3599.017815589905,0.0004,0.00019831897398535147,3.8571005682797474e-05,0.0071457797648035925,0.00417379612982687
3795.246489048004,0.0004,0.00011806527788576204,3.4834943856594694e-05,0.008087247499148362,0.0037162600031329525
3976.9319024086,0.0004,0.00011319039777936269,5.5312206310645707e-05,0.011716942001250572,0.004197923018545326
4170.128851890564,0.0004,0.0002277182109592104,0.00010878634555024292,0.014265562131662591,0.006032250147002438
4355.573491096497,0.0004,0.00015920205245083707,4.1143244208114995e-05,0.006394247478165198,0.004318824558829268
4541.511357545853,0.0004,0.0001135829219565494,3.237445110198678e-05,0.007016233239977737,0.003794336848064429
4728.403720378876,0.0004,9.53352450874263e-05,4.087729853176825e-05,0.006961933447528281,0.004087319091479811
4942.536426782608,0.0004,0.00018492948483572036,2.855434219577546e-05,0.006726428411609959,0.003498893086746749
5126.394539356232,0.0004,0.00011263468221568473,4.751568598771883e-05,0.008491774283189443,0.004608846914799263
5310.912952184677,0.0004,0.00012649790587238385,5.065531032346371e-05,0.010353882276322111,0.0040930114381222266
5497.512224912643,0.0004,9.075717137307038e-05,5.2693334256218805e-05,0.00934722479931952,0.004299101010482345
5681.228176355362,0.0004,0.00010018726673388301,3.103565686342336e-05,0.006590273714522482,0.003660180942569342
5865.894750833511,0.0004,0.00010116607961299451,4.0721254276832045e-05,0.007352746519682114,0.004198938241952823
6052.44978427887,0.0004,0.00018591583276565872,2.9051135682038877e-05,0.005692342741778702,0.0037095968757445614
6243.430604696274,0.00032,9.42346817323596e-05,2.6211102210709213e-05,0.006877110233006533,0.0033455363920268915
6431.132018566132,0.00032,5.535184359723644e-05,3.0924167740067784e-05,0.00824250177149952,0.003383162998801304
6623.584524393082,0.00032,9.065416966814155e-05,3.2690699908982876e-05,0.008582434211682994,0.0034688591352250013
6808.124823093414,0.00032,7.822110918732506e-05,2.531946646399774e-05,0.006438831848267,0.0032844464381018446
6983.726310253143,0.00032,7.557385620089008e-05,3.371346851895396e-05,0.008395336001980468,0.003540889097118957
7159.271016836166,0.00032,9.192848181555747e-05,2.1623208603614332e-05,0.005935909235486179,0.003053268799144361
7340.927537441254,0.00032,6.491328037373023e-05,4.544190494289069e-05,0.010307862044137438,0.004029347751807007
7517.65883731842,0.00032,7.796812086644422e-05,2.2512859154062425e-05,0.005095107070286758,0.003200123858586368
7867.921223402023,0.00032,5.563132406541626e-05,3.513957553093405e-05,0.01237009023252176,0.003003641577851441
8036.623576879501,0.00032,7.363897491586612e-05,2.9232668988015575e-05,0.007528423966286937,0.003439055686402652
8210.378435373306,0.00032,0.00010999757464605864,3.712197988556909e-05,0.007788718502095435,0.0038246582514192494
8378.144318342209,0.00032,5.6721384607044456e-05,2.9209600506646895e-05,0.0061418962458265015,0.003514636578814437
8548.461997747421,0.00025600000000000004,4.9137103577322704e-05,1.8700446105412993e-05,0.006015584833628964,0.0027761898922940924
8708.607466220856,0.00025600000000000004,3.9038239907313255e-05,1.7960044000119524e-05,0.0043396558574022494,0.0029083645027130844
8875.98847603798,0.00025600000000000004,5.704293130565929e-05,2.1923154279193113e-05,0.006987613297533244,0.002937340347096324
9045.662087202072,0.00025600000000000004,5.427020642241587e-05,2.3843710688424836e-05,0.004877376247372013,0.0032500260946237377
9204.899760246277,0.00025600000000000004,4.3693720055898665e-05,1.7437820195937094e-05,0.0039922462191607335,0.0029977552321118614
9359.751348257065,0.00025600000000000004,4.885336432812437e-05,1.7259292061908128e-05,0.00413071568106534,0.0029193862865989407
