r,g
0.0,0.0
2.690512901744557,0.0
2.8211506740089205,0.11757413689592805
2.9331257853351893,0.28465334797195085
3.0451008966614586,0.7301979108413452
3.1290822301561603,1.287128614428088
3.2410573414824286,1.7846534329528323
3.343701335915225,2.141089083248348
3.4463449031968705,2.252475223965696
3.5396577807361957,2.193069338903698
3.6423013480178406,2.0037128996842055
3.7542764593441103,1.7549504904218332
3.82892710309649,1.52103950993452
3.940902214422759,1.3168316419399684
4.052877325749027,1.1646038596390045
4.13685865924373,1.0012376332280684
4.239502226525374,0.9158415353575138
4.3421457938070205,0.8267326227836347
4.435458671346345,0.7561881236499015
4.547433782672613,0.7004950532912274
4.6407466602119385,0.6707920257793467
4.762052461280529,0.6559405970042878
4.846033794775229,0.6373761835641422
4.958008906101499,0.6336633688608182
5.051321783640823,0.6336633688608182
5.144634661180149,0.6373761835641422
5.237946684417171,0.6485147976358772
5.349921795743438,0.6745048404826709
5.443234673282764,0.6967820686261407
5.527216006777465,0.7301979108413452
5.639191118103734,0.7673267377216365
5.7511662294300026,0.8230198080803106
5.844479106969327,0.8675742643672502
5.9377911302063495,0.9158415353575138
6.049766241532619,0.9455445628693941
6.152410663116567,0.9900990191563335
6.24572268635359,1.0198018767064512
6.348367107937537,1.0532177189216558
6.441679131174559,1.0717821323618013
6.534992008713884,1.0829207464335364
6.6283048862532095,1.1089107892803303
6.758942231366421,1.120049403352065
6.824261331074179,1.1311880174238
6.936236442400447,1.1237623880171517
7.038880009682093,1.1423266314955347
7.141523576963738,1.1497524308639457
7.234836454503062,1.1386138167922106
7.33748002178471,1.1386138167922106
7.430792899324034,1.1349010020888866
7.542768010650302,1.120049403352065
7.645411577931948,1.105197974577006
7.757386689258217,1.090346545801947
7.850699566797542,1.0717821323618013
7.934680900292244,1.0569307035867426
8.027993777831568,1.042079104849921
8.149299578900157,1.023514861371538
8.261274690226426,1.0049504479313924
8.39191288964194,0.9863860344912467
8.55054401258672,0.9863860344912467
8.643856890126045,0.9529701922760421
8.737168913363067,0.9529701922760421
8.849144024689338,0.9492573775727182
8.942456902228663,0.9418315782043074
9.035769779767985,0.9455445628693941
9.147744891094256,0.9381187635009832
9.241056914331278,0.9418315782043074
9.353032025657548,0.9492573775727182
9.43701335915225,0.9455445628693941
9.548988470478518,0.9492573775727182
9.642301348017838,0.9492573775727182
9.763608003388732,0.9529701922760421
9.847589336883436,0.9715346057161878
9.95023290416508,0.9826732197879229
