r,g
0.0,0.0
2.614379637396845,0.0
2.836601444074735,0.0294117119072978
2.915032611295966,0.1588233116176047
3.0065364708094022,0.582352591385851
3.0326798607810126,0.7235291675712547
3.0980393330164393,1.1470588961274641
3.1111110280022443,1.2999999999999998
3.189542195223476,1.7235292797682453
3.215686582501486,1.8647058559536491
3.3725489169439493,2.111764527687132
3.490196166428996,2.0411764639884127
3.5686273336502268,1.8999998878030089
3.764705750356506,1.5235291675712546
3.9738558620485893,1.229411487513316
4.130719193797452,1.052940879478553
4.431372167696573,0.8529412160695256
4.679738361652472,0.7588231994206138
5.071895195065029,0.7117646398841228
5.464052028477586,0.7588231994206138
5.92156833412557,0.8764702714437895
6.235294000316893,0.9588233116176055
6.549019666508219,1.0411763517914212
6.941176499920776,1.1235293919652363
7.1764700015844705,1.1588234238145962
7.581699527289232,1.1470588961274641
7.803921333967121,1.1117644154901403
8.444444361335577,1.0176468476291933
8.82352949976233,0.9588233116176055
9.084967388704035,0.9470587839304734
9.47712422211659,0.9352938074553774
9.738562111058295,0.9470587839304734
10.823528751782527,0.9941173434669653
