r,g
0.0,0.0
1.7385988561491132,0.0
2.58708526554937,0.0
2.7651626340671887,0.0
2.8384885679694083,0.004954014017769554
2.9013393935744176,0.017411257896938696
2.953715110882218,0.04481709406794095
3.000853274041413,0.07969714274888551
3.0322785989330416,0.11208584301716547
3.0584665454978173,0.14447471055739458
3.0794167620922366,0.17935475923833913
3.1003671545084073,0.2092521110939551
3.1265549252514315,0.2466236754595131
3.142267587697247,0.2864867555096845
3.163217980113417,0.32634966828790646
3.1841681967078364,0.3662127483380779
3.205118413302256,0.40856717680091353
3.2208312515698214,0.445938908438421
3.2365437381938853,0.48081895711936523
3.252256576461451,0.5156991730722587
3.2679694147290173,0.5530707374378165
3.2836819013530807,0.5879508697547358
3.3046324695910023,0.6278139498049071
3.3255826861854216,0.6676769462191042
3.341295172809485,0.7050485105846616
3.362245741047407,0.7399287265375556
3.3779582276714706,0.7723174268058356
3.3989084442658903,0.802214695025477
3.4093835525630998,0.8296205311964793
3.4355714991278754,0.8595177994161207
3.4565217157222947,0.8894150676357618
3.4827096622870704,0.9168209038067644
3.5088976088518455,0.9442267399777666
3.535085203773119,0.96914114410013
3.5769859886054602,0.9915641161738545
3.618886421794299,1.0114955725629657
3.682304526748971,1.030450669914738
3.7514403292181067,1.0386723507917175
3.826337448559671,1.0450669357169704
3.9031550654658567,1.0542021645698127
3.9761316872427983,1.0633373934226553
4.039506172839506,1.0770401948842874
4.102880658436215,1.093483556638246
4.17201646090535,1.1154080389768573
4.229629629629629,1.1373325213154688
4.279561159738297,1.1583434556782173
4.329492514025527,1.182094950333292
4.379423868312757,1.2040194326719036
4.425514403292182,1.231425035595168
4.475445933400849,1.2551766138855054
4.517695473251029,1.2844092291252331
4.559945364744085,1.3081607237803077
4.59835390946502,1.3355663267035722
4.640603800958076,1.3611449173103731
4.6866943359375,1.3830693996489847
4.740466509532537,1.4031668696711328
4.794238683127572,1.4214372437415548
4.855692846981096,1.4287453766426708
4.920987654320989,1.4250913520097441
4.974760179558899,1.410475002572249
5.024691358024691,1.3940316408182902
5.074622888133359,1.3739341707961423
5.109190789367927,1.3520096884575308
5.151440329218106,1.3319123020706456
5.186008230452675,1.3081607237803077
5.224417126816487,1.28258221680877
5.262826023180299,1.2624847467866218
5.3012345679012345,1.2369061561798207
5.331961825649435,1.2131546615247457
5.3626887317547585,1.1912301791861344
5.4010976281185705,1.16382457626287
5.443347167968751,1.1382459856560692
5.481756064332562,1.1108403827328048
5.516323965567129,1.08708888807773
5.554732510288066,1.0615102974709292
5.589300411522634,1.0341046945476646
5.631550303015689,1.0085261875761267
5.673799842865869,0.984774609285789
5.71604938271605,0.9591961023142509
5.76982190795396,0.9354445240239133
5.815912442933385,0.9116930293688384
5.8658436213991765,0.8934226552984164
5.919616146637088,0.8769792935444579
5.9772293153613685,0.8623629441069628
6.038683127572016,0.8495736906211935
6.103978286554784,0.8422654740848146
6.17311408902392,0.8367843535001619
6.253772525237911,0.8349573411836986
6.322908327707048,0.838611449451888
6.388203135046941,0.8422654740848146
6.46117993264532,0.8495736906211935
6.534156378600824,0.8587088358387731
6.607133176199203,0.8678440646916155
6.6724279835390945,0.8806333181773845
6.7338821473926185,0.889768547030227
6.799176954732511,0.9025578005159961
6.868312757201647,0.9171741499534912
6.94513054992927,0.9299634034392605
7.02962962962963,0.946406765193219
7.11797005610211,0.9628501269471775
7.198628492316101,0.9756394640682093
7.28312757201646,0.9884287175539787
7.375308641975309,1.0012179710397477
7.467489711934157,1.0140073081607797
7.551989143277393,1.0231424533783589
7.6249659408757715,1.030450669914738
7.709465020576133,1.035931790499391
7.790123456790124,1.0414129110840438
7.866941249517747,1.0468940316686965
7.955281324347351,1.0487210439851602
8.0320987654321,1.0505480563016234
8.116598196775335,1.0468940316686965
8.197256632989326,1.0450669357169704
8.293278698077417,1.0450669357169704
8.366255144032923,1.0432399234005072
8.450754575376157,1.0395858151323176
8.531413363233025,1.035931790499391
8.608230804317774,1.0322776822312016
8.68504824540252,1.0286235739630119
8.7580250430009,1.024969549330085
8.834842484085648,1.0213154410618956
8.911660276813272,1.0158343204772429
8.97311408902392,1.0140073081607797
