r,g
0.0,0.0
2.967441860465116,0.0
3.1534883720930234,0.019999970703123426
3.314729060683139,0.1399999780273425
3.451162790697674,0.33199998974609335
3.5503877861555226,0.5240000014648439
3.637209302325581,0.7079999516601533
3.736434865552325,0.9239999648437478
3.8232558139534882,1.1080000065917972
3.9596906795058135,1.300000018310548
4.13333371184593,1.4680000285644548
4.331783702761626,1.5400000329589862
4.505426735101744,1.5080000615234412
4.716279069767442,1.444000027099611
4.976744186046512,1.3240000197753918
5.237209302325581,1.1960000424804713
5.49767441860465,1.100000036621096
5.807752316497092,1.0040000307617207
6.093023255813954,0.9239999648437478
6.477519758357557,0.8759999619140602
6.737984874636628,0.8759999619140602
7.048062772529069,0.899999963378904
7.370543014171512,0.9239999648437478
7.6806209120639535,0.9639999978027343
7.9906976744186045,1.0040000307617207
8.573644167877909,1.0360000021972657
8.95813953488372,1.043999972167967
9.268217432776162,1.043999972167967
9.603101153706396,1.0360000021972657
9.925581395348836,1.019999970703123
10.483720930232558,1.0040000307617207
