r,g
0.0,0.0
2.98360650816838,0.0
3.1278683958025617,0.013073940157445063
3.206556916456033,0.05899230571698921
3.2590163304555255,0.12404338198123133
3.298360590782261,0.1929209303205477
3.324589697436239,0.24649241519490384
3.350820004781754,0.3038903721443343
3.377049111435731,0.35746168185402694
3.4032782180897088,0.4186862860431948
3.4295085254352244,0.4799107150676995
3.4688527857619604,0.5449617913319416
3.495081892415937,0.613839339671258
3.5213109990699136,0.6827168880105744
3.5606552593966496,0.755420908424965
3.5999995197233847,0.8242984567642814
3.652458933722878,0.8931760051035977
3.691803194049613,0.9582270813678399
3.770491714703083,1.0309311017822305
3.8360650816837953,1.103635122196621
3.914753602337266,1.157206607070977
3.9934421229907366,1.2222576833352192
4.059016690662988,1.2720025209698376
4.124590057643699,1.3217473586044561
4.190163424624412,1.3676657241640005
4.2950822526233985,1.4097576176484705
4.426228986584823,1.4441963918181286
4.583606027891764,1.4709821342553067
4.7540982228714626,1.4939413170350788
4.885246157524426,1.4786351659877868
5.003278938504632,1.4288903283531684
5.095081412139321,1.3791453155538864
5.1606559798115725,1.3294004779192679
5.226229346792286,1.2796556402846495
5.304917867445755,1.2260841554102933
5.370491234426469,1.1801657898507494
5.449179755079939,1.1265943049763931
5.514754322752189,1.0768494673417748
5.59344284340566,1.0232779824674185
5.68524531704035,0.9697066727577258
5.790164145039335,0.9161351878833697
5.908196926019542,0.8740432943988998
6.026229706999746,0.8357780481541673
6.17049159463393,0.8089923932993212
6.32786863594087,0.7975128019094349
6.48524567724781,0.7936861546696972
6.642622718554752,0.8128188653743951
6.786884606188935,0.8396045202292416
6.944261647495875,0.8740432943988998
7.101638688802817,0.9123087158082958
7.259015730109756,0.9505739620530278
7.442623078762213,0.9888392082977604
7.613114073050375,1.0232779824674185
7.7836062680300735,1.0462371652471907
7.993442723336507,1.0691963480269626
8.216393131624159,1.080675939416849
8.386885326603856,1.0768494673417748
8.557376320892018,1.0730229952667005
8.740983669544477,1.0653698759518888
8.911474663832635,1.0538902845620024
9.09508201248509,1.0347575738573045
9.278688160446011,1.0232779824674185
9.43606520175295,1.0003187996876464
9.632786503386626,0.9888392082977604
9.84262295869306,0.9735331448328002
10.078688520653472,0.9620535534429142
10.275409822287147,0.965880025517988
10.485245076902043,0.965880025517988
10.695081532208475,0.9735331448328002
10.878687680169394,0.9773596169078744
11.114753242129805,0.9888392082977604
11.403278218089712,0.9964923276125723
