r,g
0.0,0.0
1.4667608524634748,0.0
1.5685996121634358,0.027542435756461314
1.6110325581997653,0.11652557783446382
1.6280054258270666,0.2500001454757337
1.6449786819384062,0.40254250849432816
1.6704383718633962,0.5932204622675709
1.6874116279747358,0.834745967364168
1.7043844956020373,1.0190677953773242
1.7043844956020373,1.2097457491505668
1.721357751713377,1.4385592936784581
1.738331007824716,1.7055084289609992
1.7468174416383668,1.8834747131170042
1.7468174416383668,2.0550848715129226
1.7637906977497064,2.2457628252861657
1.7722771315633574,2.4046610231133787
1.7807635653770078,2.5635593664163254
1.7977368214883476,2.7860169306598643
1.8231965114133373,2.9703390496244886
1.831682945226988,3.091101656697053
1.874115891263318,3.1864406335836746
1.9250352711132983,3.091101656697053
1.9335217049269493,2.9639830693401352
1.958981394851939,2.8177966866058943
1.9844410847769294,2.6334745676412696
2.001414340888269,2.4364407790594083
2.0099007747019195,2.290254250849433
2.02687403081326,2.124999927262133
2.0438472869245987,1.9661017294349201
2.069306976849589,1.775423775661677
2.0862798444768904,1.616525577834464
2.10325310058823,1.495762679810431
2.1371992243268707,1.3177966866058939
2.15417248043821,1.1588984887786804
2.196605426474539,0.9745763698140568
2.2220651163995297,0.7838984160408136
2.2729844962495105,0.6122882576448949
2.315417053801802,0.453390059817682
2.4002829458744617,0.31991549217641213
2.510608527872111,0.20550871991246644
2.620933332901685,0.16737312915781766
2.748231782526635,0.19279675934376084
2.8585573645242857,0.2627121060444393
2.9349364342992557,0.3516949571709739
3.011315504074227,0.4470339340575955
3.0876945738491965,0.5550848715129222
3.164073643624168,0.6377118878308381
3.248939535696827,0.7457628252861653
3.316831783174109,0.8411018021727864
3.3932108529490796,0.9046610231133784
3.478076745021739,0.9237288184907024
3.5799155047217,0.8792373929274352
3.6732674421239717,0.777542581232195
3.7496465118989426,0.6885594391541925
3.842998449301214,0.6377118878308381
3.953324031298865,0.618644092453514
4.072135658626127,0.6567796832081628
4.1994341082510775,0.7203391951002222
4.301272867951038,0.7838984160408136
4.394625582321387,0.853813762741492
4.521924031946337,0.9110171488734649
4.66619534919859,0.9682205350054377
4.810466666450843,1.012711960568705
4.946251938373482,1.0635595118920593
5.107496900221112,1.0889831420780025
5.251768217473365,1.0889831420780025
5.421499224650607,1.095338976886621
5.591231008795926,1.076271181509297
5.78642170589816,1.057203386131973
5.956152713075402,1.057203386131973
6.117397674923032,1.0444917165147347
6.304102326695652,1.0254239211374105
6.4653465115752065,1.0190677953773242
6.660537985645514,1.0190677953773242
6.87270155037505,1
7.1867046517726205,1.0063561257600866
7.432814728724833,0.9936441651913809
7.661951938049746,0.9809322046226754
7.975955039447318,0.9872883303827619
