r,g
0.0,0.0
1.1741142484966804,0.0
1.297380618555072,0.048327418425753055
1.3713405534440122,0.1449815745878218
1.4083205208884817,0.27881056327901754
1.4576275203274571,0.47955404631581133
1.4946074877719273,0.7546468540661414
1.5315874552163964,1.1263941583232582
1.5685674226608666,1.5278811243968455
1.5932203581108317,1.9665429229995603
1.642527357549806,2.3531598879925535
1.6548538252747889,2.5910782035584745
1.753467259883216,2.7546468540661406
1.8151001627776504,2.57620820247788
1.8520801302221206,2.382899549809024
1.8890600976665908,2.1449815745878213
1.9260400651110599,1.9368029208383715
1.9506935648305477,1.7286246074336393
2.0,1.5353159547647834
2.0369799674444695,1.3197028109921134
2.061633467163957,1.0966544965067873
2.086286966883445,0.9405206763670584
2.1479198697778794,0.7695168551467355
2.1848998372223494,0.6356878664555397
2.2342068366613246,0.5167288788449385
2.295839739555759,0.40520472160227505
2.3697996744446987,0.30855022509548835
2.4807395767781086,0.24163573074989042
2.5916794791115176,0.20446123856548137
2.727272881164415,0.2565057318304852
2.825886315772842,0.3308550565440208
2.8998462506617826,0.43494438341874586
2.9738061855507216,0.5390337102934709
3.0354390884451563,0.6505578675361343
3.097072555609114,0.747212023698203
3.146378990778566,0.8364313494923334
3.2203389256675066,0.9256506752864644
3.331278828000916,1.0074351707126563
3.454545762328831,0.9479555067349967
3.5778126966567454,0.8438661798602718
3.701078502445614,0.7695168551467355
3.8366724687680342,0.747212023698203
3.9845923385459145,0.7769516855146739
4.144838111779253,0.8364313494923334
4.280432078101674,0.8810410123893989
4.428351947879553,0.9256506752864644
4.625577688557362,0.9628255078155915
4.798151622324251,0.9925651696320623
4.99537736300206,1.0371748325291272
5.21725716766888,1.066914494345598
5.426811068880239,1.0817844954261926
5.6610167770025175,1.0817844954261926
5.870570678213879,1.0817844954261926
6.104776386336157,1.089219325794131
6.289676223558506,1.0743496650582542
6.499230124769867,1.0594796639776602
6.7334358328921455,1.0446096628970656
6.979969701547974,1.0297400021611893
7.263482409109228,1.0148700010805947
7.608629148103963,0.9925651696320623
7.9291218231096865,0.9925651696320623
8.187981595220975,1.0148700010805947
8.520801302221205,1.0148700010805947
8.878273944671399,1.0148700010805947
9.223420683666133,1.0148700010805947
9.6302003255553,1.0148700010805947
11.89830537166247,1.0074351707126563
