r,g
0.0,0.0
1.5986510407407342,0.0
1.7082630509152843,0.033684202765890126
1.7925799521285737,0.1157893702118673
1.860033704682845,0.2357892748042798
1.9021923482758558,0.368420854816805
1.9443506058961346,0.5010524348293297
2.0033727841208964,0.7536842085481676
2.062394576372926,0.9936840177329938
2.104553219965937,1.2463157914518317
2.1298483289271974,1.4799999074835517
2.172006586547476,1.7200000057822782
2.2057336558109775,1.947368428660892
2.23946072507448,2.162105176119394
2.2731870223925164,2.3515788618515727
2.323777240315037,2.5157894858574275
2.3490723492762973,2.6357893904498404
2.408094527501058,2.7305262333159295
2.4671167057258208,2.6357893904498404
2.5008430030438578,2.477894748710992
2.5514332209663784,2.3326314932783547
2.5767283299276387,2.1305261321260645
2.58516029022988,1.9410524463938859
2.669477577415902,1.6505262246425123
2.711635835036181,1.3031578971714852
2.7537940926564595,1.0378947371464353
2.80438431057898,0.8231577005740331
2.871838449105983,0.6336840148418544
2.947723775989763,0.48210506625611205
3.0404722515325626,0.38736822339002264
3.158515836036622,0.34315779309048133
3.3777406283311855,0.38736822339002264
3.546374430757765,0.46315769768289383
3.7234401934865864,0.5578945405489832
3.9342330254789095,0.6715787519882903
4.11129878820773,0.7599999017012737
4.288364550936551,0.8610524377204685
4.49915661098341,0.9621052628535641
4.760539660898253,1.031578754879429
5.072512928735616,1.0126313863062115
5.376054236270738,0.9747366491597755
5.654300434844599,0.9873683245798878
5.940977821775238,1.0189473685732175
6.2698142382716195,1.0252630617263236
6.598650654768003,1.0189473685732175
6.868465664985086,1.0126313863062115
7.256323487760766,1.0126313863062115
7.6694771914431685,1.0063156931531054
7.964586538676049,1.0126313863062115
