dset_key                       ,group_key ,E_unit   ,R_unit   ,E_mae               ,E_rmse              ,E_sse                 ,E_max_abs_err       ,F_mae              ,F_rmse             ,F_sse                ,F_max_abs_err       ,time
isomers/h2o-temelso.etal.exdir ,4h2o      ,kcal/mol ,Angstrom , 0.7273888852699505 , 0.8533062296329017 ,   2.1843945645909546 , 1.0431402123358566 ,0.9010083945443229 ,1.2596878238217801 ,  171.37584865636404 , 3.3109603135298338 ,2.7894818782806396
isomers/h2o-temelso.etal.exdir ,5h2o      ,kcal/mol ,Angstrom , 1.650241339600013  , 1.7053216768273063 ,  20.356854150199666  , 2.532235899241641  ,1.1970818382581125 ,1.670372075064768  ,  878.8950037841963  , 5.540891755762265  ,0.8902108669281006
isomers/h2o-temelso.etal.exdir ,6h2o      ,kcal/mol ,Angstrom , 3.6089995079528308 , 3.6494254690032015 , 106.54645003047389   , 4.773295823077206  ,1.920523163374914  ,2.6052580550828446 , 2932.1436385039883  , 7.9006509304397445 ,1.2927491664886475
isomers/16h2o-yoo.etal.exdir   ,          ,kcal/mol ,Angstrom ,37.902774195652455  ,37.902774195652455  ,1436.6202917266176    ,37.902774195652455  ,6.868469379633382  ,8.682291078221759  ,10855.033684843558   ,24.78678783119032   ,0.6948962211608887
