Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_forces
121.74844312667847,0.0005,0.1792935039512813,0.024387043797411023,0.0223717041015625,0.12216724691788355
242.36259055137634,0.0005,0.031534691456938164,0.010855513835325837,0.0399151611328125,0.07944291887680689
359.77207350730896,0.0005,0.018363741490640677,0.009608822842070368,0.014012939453125,0.07584704546299245
479.21752882003784,0.0005,0.02034468186064623,0.00836079833342228,0.0276326904296875,0.07178800552586714
597.5447862148285,0.0005,0.01744218393403571,0.01944764070882229,0.0583099365234375,0.10366905584434669
717.642219543457,0.0005,0.013948097095882985,0.007307695077673998,0.0135994873046875,0.06637308864792188
838.3661096096039,0.0005,0.014344023923913483,0.008418187296600082,0.0269930419921875,0.06856471827874581
957.8977975845337,0.0005,0.01396546299761394,0.0047256890170101545,0.02618994140625,0.052589647046393816
1078.9269375801086,0.0005,0.014107128306408413,0.008332460459670983,0.0364366455078125,0.0710491924352116
1198.4003503322601,0.0005,0.011378453635086772,0.004707227550708922,0.01582275390625,0.056273400095601875
1315.4179797172546,0.0005,0.009893755722034258,0.0032043106383498527,0.00772900390625,0.045159460727539326
1432.9509770870209,0.0005,0.011018374212755588,0.005449536470463499,0.0082767333984375,0.05573414792948299
1549.766836643219,0.0005,0.0074036416314775125,0.00257815866706369,0.0050953369140625,0.037406390047321714
1669.9224910736084,0.0005,0.009349771404318745,0.003978187287284527,0.0066396484375,0.050189998883340095
1789.9903855323792,0.0005,0.008388115104899042,0.005155298542944365,0.0166771240234375,0.0530246535655525
1912.2751107215881,0.0005,0.008949477280548308,0.004139204650680768,0.0454549560546875,0.04869419881949822
2043.7738587856293,0.0005,0.005797316184703959,0.0026150909939169653,0.00896484375,0.040026049854854744
2177.176357269287,0.0005,0.006748380893142894,0.01088195974007249,0.08134912109375,0.07591438750591543
2310.7854466438293,0.0005,0.007031662601919379,0.0061009436919703145,0.0453743896484375,0.06149198837412728
2436.0830228328705,0.0004,0.005630642514544888,0.0030963327954668784,0.005096923828125,0.044027079921215774
2575.325813770294,0.0004,0.0031467478683334777,0.002030355162882188,0.01608056640625,0.034416527793225314
2701.0621445178986,0.0004,0.0042390193764586005,0.011590271576947999,0.0374052734375,0.08764643572270871
2823.408280849457,0.0004,0.0052827859267417804,0.0015116842654242645,0.015170166015625,0.030589252564228245
2951.003790140152,0.0004,0.00281529799803684,0.002150489215076959,0.004236572265625,0.03552439465829068
3076.9157888889313,0.0004,0.004354903921863297,0.000727705967550719,0.0048189697265625,0.020840564992071854
3202.896399974823,0.0004,0.0036907204399394687,0.0018623294178105425,0.0052440185546875,0.0331637497337328
3332.8615534305573,0.0004,0.0035693110178690404,0.004454024358390598,0.004862060546875,0.04706764471613699
3465.5275087356567,0.0004,0.0038832286075339653,0.003503430689423112,0.0210225830078125,0.04523726465139124
3596.1909811496735,0.0004,0.003952356951122056,0.0026076712212961864,0.007373046875,0.03887786396965384
3718.6640129089355,0.0004,0.003091462349642825,0.0012123752177503775,0.0029510498046875,0.025636456024729543
3840.689433813095,0.0004,0.005411862879322144,0.0035478213017631787,0.007139892578125,0.042976893679549294
3962.3424034118652,0.00032,0.0014222895177372265,0.0012136521100765095,0.0036746826171875,0.02588178425696161
4086.761213541031,0.00032,0.002112891931719787,0.0009340465183522611,0.0110166015625,0.02365134613050355
4206.973696947098,0.00032,0.0021332122710336987,0.0014818360273711733,0.0046494140625,0.028255320481956007
4327.427204608917,0.00032,0.002210419858289242,0.0019678558099403744,0.03331591796875,0.03228734642308619
4447.380460739136,0.00032,0.0022044391507224643,0.00239094186037255,0.0162237548828125,0.03719219359755516
4569.314179420471,0.00032,0.0028250003095163265,0.002317294967084308,0.0069556884765625,0.03877905094871918
4694.141930818558,0.00025600000000000004,0.000835290579831053,0.00044046436461576375,0.0025880126953125,0.016139932028949262
4816.3234169483185,0.00025600000000000004,0.0014860087109846063,0.0004866359869884036,0.0026920166015625,0.017306675153887934
4938.215938568115,0.00025600000000000004,0.0012409765675474773,0.0007368529900413705,0.00251025390625,0.020956544487012757
5059.7538414001465,0.00025600000000000004,0.0018154280687740537,0.0009146756591981103,0.002867919921875,0.02251749050575826
5179.15597486496,0.00025600000000000004,0.0012874462337313162,0.0005402477690686282,0.0019991455078125,0.01707002438687616
5300.968576431274,0.00025600000000000004,0.0017673252792919812,0.0004638209154782089,0.006536865234375,0.016935818588982025
5424.754979610443,0.00025600000000000004,0.0014349166390966275,0.0005912914561122306,0.0172933349609375,0.018752608879986737
5545.674698829651,0.00020480000000000004,0.0007454408097983105,0.0003650506847079669,0.00252392578125,0.015001608300954103
5670.481247186661,0.00020480000000000004,0.0006997546554011933,0.0004989086540590506,0.0086837158203125,0.017245770783474047
5793.665656805038,0.00020480000000000004,0.0012112862881476759,0.0012399913235130952,0.0124180908203125,0.026049335420545605
5915.514504671097,0.00020480000000000004,0.0007976034356761374,0.0007585124378274486,0.014989013671875,0.02043273972057634
6038.898598909378,0.00020480000000000004,0.000998728669823322,0.0004474547995323519,0.00926220703125,0.014884099415399962
6161.656049251556,0.00020480000000000004,0.0009325789065223944,0.00043563565826480044,0.0052684326171875,0.016463076266977524
6285.21808719635,0.00020480000000000004,0.0010083523653192969,0.00030537976786399666,0.0020841064453125,0.013927570037543774
6413.928740024567,0.00020480000000000004,0.0008398924697794427,0.0016533170046568557,0.0100609130859375,0.030277375342117416
6562.135791540146,0.00020480000000000004,0.0011837809800053947,0.00037230202887258203,0.001923095703125,0.014918696907659372
6688.970108747482,0.00020480000000000004,0.0008479207587733981,0.0010877937234326964,0.02468310546875,0.02604358425281114
6811.459007501602,0.00020480000000000004,0.0008519739803741686,0.00024734568831991056,0.01362451171875,0.011180490462109446
6955.363741159439,0.00020480000000000004,0.0008733718591902289,0.0007165308009170985,0.0043134765625,0.02038061975998183
7097.982333421707,0.00020480000000000004,0.0008368000303998997,0.0030846346596517834,0.015908447265625,0.0407786604559256
7232.499579668045,0.00020480000000000004,0.0010557588120245782,0.0001526031175822027,0.001537109375,0.009298221854906943
7365.661223649979,0.00020480000000000004,0.0007048919498520263,0.00025232895642511723,0.001655029296875,0.011212568117202157
7491.1009159088135,0.00020480000000000004,0.0010004769594524987,0.00042784022338310024,0.0103509521484375,0.015784771354248127
7618.70493555069,0.00020480000000000004,0.0008555303387802269,0.0002262126359401009,0.004672607421875,0.01134855203765134
7745.600065946579,0.00020480000000000004,0.0007000766327837482,0.000343396476289854,0.0028466796875,0.014145411871580613
7866.635857343674,0.00020480000000000004,0.0012645045444733113,0.00023222126209020643,0.00475390625,0.011516306358079115
7995.434902906418,0.00020480000000000004,0.0005287854964044527,0.0006348521778927534,0.005890380859375,0.018583484935470754
8116.467523813248,0.00016384000000000006,0.0003937755436718362,0.000272759751677313,0.0040281982421875,0.012014630081339015
8236.998421430588,0.00016384000000000006,0.0005720000438486749,0.00016872319693356987,0.003646728515625,0.010066339964047074
8364.91761803627,0.00016384000000000006,0.0005214447768175887,0.0005479049992027285,0.0079278564453125,0.018038400302951535
8489.555243968964,0.00016384000000000006,0.0006160074151339358,0.00017559674597305276,0.0081578369140625,0.009592443621406953
8610.33760547638,0.00016384000000000006,0.0005759340954609798,0.00024879945004977345,0.0048104248046875,0.01189386739436951
8729.943674325943,0.00016384000000000006,0.0005665491906729585,0.0006042159776807239,0.0186873779296875,0.01810399470395512
8853.572614431381,0.00013107200000000006,0.00028807815934123936,0.00025757723032256765,0.010571044921875,0.012203551770912277
8972.122405052185,0.00013107200000000006,0.0003630724402173655,0.00012009323864094768,0.0045562744140625,0.008165023691538308
9091.769297838211,0.00013107200000000006,0.0003869788513848107,9.313791304043662e-05,0.0022042236328125,0.0071505690886535574
9208.480483055115,0.00013107200000000006,0.00035921332961333976,0.00020675646086965572,0.00964013671875,0.010570544098193448
9325.647351026535,0.00013107200000000006,0.0003491365392756052,0.00020544943116965441,0.001451416015625,0.010777209913565053
9445.981889247894,0.00013107200000000006,0.0005181818232977093,0.00017625131272234286,0.0053314208984375,0.01000819176942524
9566.62379860878,0.00013107200000000006,0.0002892311980758677,0.00015591538705439235,0.0016785888671875,0.009420984360492891
