dset_key                                ,group_key           ,1-body ,2-body ,3-body ,E_unit   ,R_unit   ,E_mae                 ,E_rmse                ,E_sse                  ,E_max_abs_err         ,F_mae                ,F_rmse              ,F_sse                 ,F_max_abs_err        ,time
md-sampling/62meoh-xtb.md-samples.exdir ,1meoh               ,True   ,False  ,False  ,kcal/mol ,Angstrom , 0.015098603721576558 , 0.018839404272533115 ,  4.61613053239127     , 0.09931666132163279  ,0.14207094180445057  ,0.20257081469652052 , 9606.606555210436    , 4.986114935139949   ,1187.5126025676727
md-sampling/62meoh-xtb.md-samples.exdir ,2meoh               ,False  ,True   ,False  ,kcal/mol ,Angstrom , 0.12941893082577624  , 0.16817221002192861  ,287.5985620223951      , 0.8787131770475687   ,0.20058725970678318  ,0.2812708408394224  ,28962.108157800874    , 4.927661475702171   ,3105.574780702591
md-sampling/62meoh-xtb.md-samples.exdir ,3meoh               ,False  ,False  ,True   ,kcal/mol ,Angstrom , 0.014899310643097265 , 0.02344642152350518  ,  2.748673411289434    , 0.21975715328004494  ,0.017435323165724922 ,0.03166022567637915 ,  270.63987026739943  , 0.898489667530138   , 350.05448818206787
isomers/meoh-boyd.etal.exdir            ,4meoh               ,True   ,True   ,True   ,kcal/mol ,Angstrom , 2.292431127160128    , 2.5733376906695287   , 79.46480244264461     , 4.153462417503886    ,1.178992470123995    ,2.1780138851347273  , 4098.595234037473    ,11.12213002329441    ,  64.93442845344543
isomers/meoh-boyd.etal.exdir            ,4meoh/samples_1meoh ,True   ,False  ,False  ,kcal/mol ,Angstrom , 0.027441190804856103 , 0.02752320631010818  ,  0.03636129050826138  , 0.032409104267793386 ,0.10912029228489056  ,0.13884665660049345 ,   16.656532458452944 , 0.38063012022822257 ,  15.098259925842285
isomers/meoh-boyd.etal.exdir            ,4meoh/samples_2meoh ,False  ,True   ,False  ,kcal/mol ,Angstrom , 0.11437488008335632  , 0.1527547248911134   ,  1.6800484303123016   , 0.615086596381308    ,0.21320382182125114  ,0.28461145360201295 ,  209.9615373196004   , 1.3004862120505696  ,  41.93021202087402
isomers/meoh-boyd.etal.exdir            ,4meoh/samples_3meoh ,False  ,False  ,True   ,kcal/mol ,Angstrom , 0.7534890240257264   , 0.9922013583070355   , 47.25424970046365     , 2.3589015373724527   ,0.3925317690825169   ,0.8352646694388426  , 1808.3530402891229   , 5.7053847599190615  ,   7.960940837860107
isomers/meoh-boyd.etal.exdir            ,5meoh               ,True   ,True   ,True   ,kcal/mol ,Angstrom , 3.205228645109547    , 3.5243918261766405   ,173.89872842189        , 5.6847434791332265   ,1.4518741337541925   ,2.661883190863335   , 8927.88387346897     ,16.43820014381853    ,  92.86014008522034
isomers/meoh-boyd.etal.exdir            ,5meoh/samples_1meoh ,True   ,False  ,False  ,kcal/mol ,Angstrom , 0.026612408559604967 , 0.026765428459766198 ,  0.05014717124444037  , 0.03263997187870201  ,0.11258467522196289  ,0.14339556010378005 ,   25.908481188420765 , 0.41867268864415935 ,  17.064796209335327
isomers/meoh-boyd.etal.exdir            ,5meoh/samples_2meoh ,False  ,True   ,False  ,kcal/mol ,Angstrom , 0.09918274355539738  , 0.1382634512146786   ,  2.676349471851133    , 0.6117351848489653   ,0.2088598814325879   ,0.28357061596529864 ,  405.27796296425186  , 1.511407697284856   ,  60.601603746414185
isomers/meoh-boyd.etal.exdir            ,5meoh/samples_3meoh ,False  ,False  ,True   ,kcal/mol ,Angstrom , 0.4527558845697842   , 0.6066262532689894   , 51.51935756172411     , 2.281851697286488    ,0.27581046059638076  ,0.628212579160835   , 2983.5618972962675   , 5.879526589393701   ,  14.661802768707275
isomers/meoh-boyd.etal.exdir            ,6meoh               ,True   ,True   ,True   ,kcal/mol ,Angstrom , 3.370835351880356    , 4.1836071485675115   ,122.5179814148163      , 8.62641514281288     ,1.4479156331823249   ,2.7402411702057283  , 5676.7447831931895   ,18.405935149814976   ,  80.17807507514954
isomers/meoh-boyd.etal.exdir            ,6meoh/samples_1meoh ,True   ,False  ,False  ,kcal/mol ,Angstrom , 0.026261227116427182 , 0.026462055788767487 ,  0.029410096655849403 , 0.03161003840776759  ,0.11365384563636198  ,0.14410348280506233 ,   15.698955199950964 , 0.4183872641504962  ,  14.591744661331177
isomers/meoh-boyd.etal.exdir            ,6meoh/samples_2meoh ,False  ,True   ,False  ,kcal/mol ,Angstrom , 0.11323978929325193  , 0.15222530195582515  ,  2.4331169683319263   , 0.6596126272975192   ,0.19829906333631925  ,0.27683911505524283 ,  289.69880546087455  , 2.279500710188925   ,  51.41690254211426
isomers/meoh-boyd.etal.exdir            ,6meoh/samples_3meoh ,False  ,False  ,True   ,kcal/mol ,Angstrom , 0.3412747089213264   , 0.5266417117973097   , 38.8292089646721      , 2.3288648555440497   ,0.19988581821352386  ,0.5138386249049693  , 1996.0678012783776   , 5.7360404798977624  ,  14.263347864151001
isomers/16meoh-pires.deturi.exdir       ,                    ,True   ,True   ,True   ,kcal/mol ,Angstrom ,17.579726306642492    ,17.579726306642492    ,309.04677701645807     ,17.579726306642492    ,1.789451012522098    ,2.5828369582269093  , 1921.2614648014558   , 8.950731421023614   ,  95.3575975894928
isomers/16meoh-pires.deturi.exdir       ,samples_1meoh       ,True   ,False  ,False  ,kcal/mol ,Angstrom , 0.026378110615910937 , 0.026405285768266718 ,  0.011155825864061261 , 0.028027197209551158 ,0.13015061149843296  ,0.17255712394795283 ,    8.575476775254476 , 0.5255526390234477  ,  12.266496181488037
