dset_key                          ,group_key ,E_unit   ,R_unit   ,E_mae              ,E_rmse             ,E_sse              ,E_max_abs_err      ,F_mae              ,F_rmse             ,F_sse              ,F_max_abs_err      ,time
isomers/meoh-boyd.etal.exdir      ,4meoh     ,kcal/mol ,Angstrom , 4.006876039721344 , 4.327682852199353 ,224.7460664306439  , 6.813727229018696 ,1.5544623519455611 ,3.0315918113056406 , 7940.634258564358 ,14.170457258203754 ,5.161168813705444
isomers/meoh-boyd.etal.exdir      ,5meoh     ,kcal/mol ,Angstrom , 6.661422997804558 , 6.878925495471742 ,662.4746236115161  , 8.354588471818715 ,2.0139077377335917 ,3.816658516395272  ,18354.271610773423 ,20.082443780095517 ,4.277793645858765
isomers/meoh-boyd.etal.exdir      ,6meoh     ,kcal/mol ,Angstrom , 7.901617849628175 , 8.215581223106193 ,472.4704238341854  ,10.40492245357018  ,1.9813705286885306 ,3.903604146291372  ,11520.022750193055 ,20.627932161132357 ,2.7491278648376465
isomers/16meoh-pires.deturi.exdir ,          ,kcal/mol ,Angstrom ,21.731764911906794 ,21.731764911906794 ,472.26960618638327 ,21.731764911906794 ,2.5767045391813    ,4.0629862436400455 , 4754.262878210375 ,12.608849885484886 ,2.503164768218994
